Name,Age,Health Index,Family Size,family income
"Hyson,",221,0.4229158246226491,3,824060
"Omar,",911,0.48068270558007664,54,601258
"Darwin,",326,0.5603676183747381,23,156201
"Hume,",741,0.8194354770430824,84,1182845
"Henry Steele,",563,0.6649654145710185,31,530807
"Thomas Stearns,",1169,0.15133705304692113,88,616143
"Sidiq,",482,0.13713693121732695,25,926055
"Lyndon,",126,0.7518939541049975,34,854462
"Gibran,",1028,0.987364512556597,3,972374
"Charles,",827,0.8433910305404284,72,1553283
"Menachem,",995,0.8486657283114116,11,495547
"Marcelle,",373,0.7755257360475442,17,1480047
"Aaron,",608,0.2213115804014698,69,85632
"Lohan,",982,0.6743275291950321,8,691108
"Edith,",514,0.49953944910660464,72,1539541
"Ludwig van,",1040,0.3545755954858858,70,1791372
"Knapman,",1160,0.9581004180749442,82,24278
"Mel,",728,0.9760895887353799,72,501196
"Milne, A.A.,",953,0.2921144416056347,74,306989
"Buzan,",214,0.36888243035856483,21,1360577
"Peter,",62,0.28902080238194294,12,1357165
"Heschel,",622,0.46036398138262624,22,926822
"James Branch,",191,0.9975976288665265,87,429963
"Abraham,",251,0.4480240167128574,17,85230
"Picasso, Pablo,",904,0.37948143937345924,29,1316061
"Catt,",580,0.8957609907097684,43,550204
"David,",373,0.4595106970352407,56,1342664
"APJ Abdul,",376,0.12055569736875549,11,1382718
"Walter,",1084,0.07464366334773265,5,836990
"Peter,",848,0.567424357490563,70,360051
"Ratu Naiqama,",241,0.2865964992104698,26,1779100
"Henry Ward,",707,0.9033918359000481,2,1564427
"Fey,",860,0.01624383750559455,31,1580450
"Sellers, Peter,",1131,0.3807768758989456,80,636695
"Klopstock,",337,0.9424979582630809,37,1013662
"Kahlo,",611,0.46929944769656906,80,914684
"Ionesco,",704,0.8200782756679973,8,1736638
"Kinky,",66,0.06852959765805777,33,1253898
"McGill,",637,0.40209435097620805,80,208450
"Rodriguez, Alex,",853,0.4736781740372815,10,1425162
"Runnels, Dustin,",1243,0.23344007262922228,46,1326566
"Li Bai,",1229,0.12037591700360917,33,802461
"Dennis,",1270,0.06997539310038559,58,600684
"Jim,",7,0.7346280066283237,78,1550638
"Carlos,",1081,0.9319571367402928,24,86001
"Michael,",1219,0.9602802703492129,54,341904
"Yuri,",1154,0.07993399285497094,46,213912
"Ashlag,",289,0.7237651132388756,85,864869
"Ernst,",847,0.041187092573892525,7,77336
"Sedaris, David,",406,0.09151933820318214,58,661789
"Anne,",730,0.6348011402299368,41,583018
"Daniels,",466,0.1796659850103165,15,34458
"Burns,",670,0.13885904462015453,46,62695
"Shakur, Tupac,",435,0.0946673155260529,62,1311996
"Rachel,",1251,0.7811410905690567,10,329042
"Gary,",719,0.7057320917622378,70,1234652
"Rice, Condoleezza,",901,0.5925613173570121,7,99365
"Anne,",605,0.16026621756784687,42,207117
"King of England,",923,0.08140530100487509,18,551211
"Dunst,",960,0.2453384129167303,41,1058280
"Edmund,",958,0.7339726180707933,23,1786383
"Byrne,",229,0.028893215834968733,72,1396760
"Chick,",835,0.9724659596908157,72,1512458
"Coleridge,",759,0.16398035594918292,7,651216
"Bill,",695,0.6787997100615084,35,1201829
"Sh-So,",405,0.7311516508452987,64,15044
"Alexander,",1242,0.10466559682855203,65,546118
"Khalil,",1151,0.3857797149961113,1,46720
"Buzz,",348,0.4673200636583481,13,17306
"Princess of Wales,",354,0.5959328029456494,72,1534252
"al-Sadr,",932,0.1523452744084628,80,1324008
"Mead,",788,0.7472667446706973,87,88087
"Gilbert Keith,",625,0.17694297761608113,86,763568
"Carson,",769,0.8471034292544154,43,1086558
"Michael,",865,0.30121595501958953,38,839699
"O.,",211,0.82800737840318,82,125295
"Eric,",94,0.18942909207595815,33,754740
"Amiel,",1082,0.5744774108664178,31,1665280
"Theodor,",520,0.8756530076687573,2,815141
"Giordano,",764,0.7036379563893146,50,1472102
"Kennedy Lisa,",822,0.42955707142506117,61,1317789
"Foley,",893,0.6210146657795338,34,1248301
"Bojaxhi,",403,0.6304691948274871,2,1114551
"Chateaubriand,",617,0.724287950949205,39,375772
"Clarence,",158,0.7468293194477906,20,571864
"Robespierre, Maximilien,",1143,0.23643793918015388,6,1489030
"Henderson,",413,0.7329201021448822,74,840034
"Albert,",136,0.6135343969575093,11,758359
"Stephen,",882,0.5522506930360417,25,986674
"Raymond,",400,0.14830733520983097,84,857504
"Dhavernas,",792,0.2294008186687394,54,448610
"Phil,",406,0.7233634552378879,1,382140
"Norman,",561,0.09043267473123195,3,455056
"Frank,",392,0.38394271618255826,80,427349
"Bach,",883,0.311826114837947,37,498862
"André,",400,0.10815488626117531,62,923407
"Thomas,",603,0.9090970998984721,24,1186572
"Bjork,",829,0.9222105631038627,53,1028204
"Bacon,",291,0.9221742631583798,1,1563457
"Joseph,",1258,0.43501734730277275,25,1538034
"Princess Elizabeth,",796,0.2526803416787853,3,314304
"King,",181,0.683156006780556,57,685108
"Puget, Jade,",648,0.7593017575053608,76,932756
"Rascoe, Burton,",778,0.02784392864714824,26,1357928
"Firestone,",341,0.9920685019469825,46,17625
"Nash, John Forbes,",364,0.23715642748213595,50,1704519
"Abbey,",265,0.8634453217059304,68,442937
"Karl,",1202,0.39809660750161313,42,1091786
"Carducci,",779,0.7993171396697353,42,1501167
"Alfred,",1249,0.7126012593277263,11,417210
"de la Rocha,",371,0.4575989805298012,45,1439047
"Conrad,",419,0.8793326658580408,17,85551
"James,",675,0.9727500114489792,36,1598970
"Patrick, Saint,",19,0.5630547494654893,85,1230926
"Bowles,",646,0.6002471092609881,51,941132
"Laura,",1028,0.34703976773364864,2,1316718
"Frank,",766,0.5403026228313805,22,438226
"Julia,",0,0.9806161093900575,72,801056
"Crane,",1268,0.7987841242441239,68,1383209
"Roger,",561,0.8147573834290542,74,1736734
"Chris,",986,0.9387376435682295,34,1478612
"Gibran,",1066,0.9037886784830875,9,316383
"Miller, Arthur,",643,0.9084391250421042,87,1524260
"Fred,",249,0.7032141458816803,49,405545
"Andrei,",916,0.7581136113971718,14,561554
"Napoleon,",440,0.5015676878367968,78,1473851
"Dan,",239,0.860051432264314,38,490836
"Nash, John Forbes,",46,0.163686479018748,17,726430
"LaHaye,",108,0.7546522632145867,71,678836
"Engelke,",730,0.8286631174603575,30,1481837
"Hague,",237,0.8657716407475115,67,858944
"Marlowe,",538,0.8383872973142653,40,1012504
"Booth,",507,0.4921177556724985,47,1414913
"Carlos,",499,0.41452588202899265,63,100102
"Baez,",453,0.14693228821469229,1,1595893
"Percy, Walker,",911,0.2508524328599707,45,902858
"Gary,",416,0.2102062748942165,86,1740204
"Bracken,",688,0.4132304672852881,25,385372
"Dolphy,",593,0.6203301468288941,73,344590
"George Bernard,",425,0.4362914968848657,43,1736249
"Ahern,",1070,0.7199367602081637,44,493631
"Khayyam,",34,0.8503072486308727,50,1029499
"Feynman,",138,0.07009900375130962,86,90920
"Robinson,",294,0.6096884289891733,73,1602558
"Ludwig van,",646,0.4466874967300345,56,1204185
"John,",447,0.4144768125400322,25,1518594
"Art,",351,0.16356030631572194,10,99223
"Booth,",1262,0.585110286732358,22,1256976
"Gabriel,",900,0.37371622618891187,45,1003165
"Cyril,",1018,0.7735487552980588,24,1155785
"Huygens,",454,0.014177097526623106,71,1685300
"Subhash,",477,0.08935518814362431,7,917127
"Robespierre, Maximilien,",510,0.12120017619439094,59,1400175
"Thomas Babington,",508,0.4695990424329367,78,935567
"Erasmus,",1179,0.061479029212389014,67,855070
"Matthew,",3,0.4448241325797029,28,658654
"Ann,",581,0.8704423241794597,51,272666
"Huey P.,",1267,0.733195194179724,48,779271
"Sábato, Ernesto,",1125,0.5792212061008836,75,191582
"StoneColdSteve,",300,0.8440195709347119,52,864371
"Ammon,",548,0.11060148984268747,74,1463254
"Peter,",921,0.2966342881733297,55,347038
"Earle,",1004,0.6651612654147842,24,787867
"Julia,",381,0.963733357019906,49,1182300
"Ascham,",1276,0.17003023660552252,79,645143
"Kurti,",342,0.6696486773372858,27,101304
"Dave,",898,0.7224960416372606,66,1430846
"Ballmer,",607,0.06330880134999484,50,998063
"Harris,",425,0.14491205339218005,50,1170460
"Joanie,",705,0.6761552204276109,76,497028
"Cavell,",412,0.7520025941383228,19,1744290
"Michael,",764,0.7077669899429689,12,283979
"Stanislaw Jerzy,",171,0.6965940076634671,60,363627
"Farjeon,",616,0.0369842830392445,53,1620908
"Chamfort,",1063,0.23965753796710731,10,1664868
"Mustaine, Dave,",1158,0.7054693670464812,80,1107881
"James A.,",297,0.5786897920028431,54,362018
"Kipling,",113,0.3935045877995963,11,568281
"Peter,",939,0.5350632107472727,54,1712474
"Jr.),",528,0.39173211376874195,36,1570385
"Gerard Manley,",798,0.28157554773931603,9,1203125
"Katz,",970,0.6479213237564517,37,1704153
"Pik,",84,0.43121508054969404,31,1127004
"Bruce,",248,0.9514361772049565,28,168037
"William Ralph,",301,0.516248062218857,22,359587
"José,",1127,0.3738310907834048,32,1444370
"Lois McMaster,",1167,0.018813511752240886,8,1344582
"McClary,",431,0.7941227226117621,29,458352
"Copland,",773,0.6035071943599888,66,106163
"Andrei,",880,0.6131628308483968,4,1470153
"Lenny,",753,0.1073028895698871,79,52440
"Tupeni,",252,0.5312541643059878,36,480148
"Boris,",498,0.3487370665355124,57,1069955
"Br,",492,0.8552978232105013,75,573176
"Hundertwasser,",200,0.7298389744425144,6,1431291
"Joan of Arc,",1092,0.69493044684105,64,1133727
"Henry,",550,0.813179801946548,6,431676
"Abraham,",943,0.576670912473358,80,963662
"Cyril,",524,0.04161652758328083,3,303146
"Ingmar,",997,0.16671052088541327,58,641507
"Foxworthy,",178,0.2915065021155435,37,120794
"Carey,",140,0.1240727491205037,14,1203765
"Gary,",122,0.3840295618123277,41,85542
"Corey,",214,0.3273964848530674,18,803099
"Karl von,",745,0.032979729303082794,67,781044
"Sinclair,",1091,0.27494192623675284,67,1581654
"Alp,",1183,0.1747423429049879,43,809137
"Nijinsky, Vaslav,",761,0.054968464302008746,53,706885
"Chamfort,",582,0.7527908651427724,85,21268
"Ken,",1240,0.4285098126745568,85,651688
"Jerry,",608,0.7994379775937703,19,449250
"Conrad,",35,0.5730597073314571,30,859388
"Edward VII,",1139,0.854996574705581,14,190468
"Navakasuasua, Maciu,",970,0.049362905225912135,2,879172
"E. E.,",614,0.2581661355137841,83,1034616
"Douglas,",243,0.20098610848643317,34,1657930
"Allee,",1157,0.6936820260975582,47,1762083
"Gwanghae-gun of Joseon,",1076,0.7237936669040175,63,1671939
"Roger,",463,0.9603951818930967,12,1684914
"Keiko,",949,0.7399612538056286,44,682387
"Steven,",378,0.11999427793055362,20,628365
"Lamb,",727,0.011863841463999658,54,1754225
"Arthur,",1001,0.2955625725477532,84,48201
"Olsen, Mary-Kate and Ashley,",617,0.05225456954172014,65,38821
"George,",722,0.29142529802354655,10,125138
"Norah,",61,0.7956527794232894,62,1085062
"Ahern,",926,0.7083308204426231,35,1402516
"Frances,",1136,0.2038175427243183,72,201744
"Georges,",265,0.2763900477871377,80,326868
"Hicks,",560,0.2044067346097317,47,1609660
"Charles II,",68,0.471237281120369,23,838229
"Hopkins,",50,0.6471757000557573,43,1561657
"Germaine,",71,0.7635113444060997,29,1294910
"Heifetz,",1215,0.98950087510538,4,1667943
"Edmund,",875,0.7771133107968842,29,922633
"Tom,",881,0.6871123703286935,54,1784316
"John Perry,",965,0.16505430325964532,32,1054518
"Glenn,",594,0.43374133214251753,67,1322776
"Nachman, Rabbi, of Bratzlav,",896,0.5924108643335849,4,115570
"Mustaine, Dave,",161,0.1809206914627589,88,1424633
"Flynt,",795,0.9948156179391456,16,906179
"Bai,",624,0.19823467058265742,46,941450
"Frederick Russell,",996,0.21953735619601822,0,325064
"Lavigne,",199,0.018845016755453914,69,1036697
"Ellen,",266,0.5976171557003088,60,1635874
"Johnny,",820,0.018901468111031106,57,1334346
"Berne,",707,0.11249895992360981,54,1633893
"Roth, Philip,",518,0.13499869029576006,80,1055471
"Muir, John,",1078,0.6889847474013198,85,1600381
"Box,",801,0.45435769528457215,19,586012
"McCartney,",1223,0.7733579511314187,63,949225
"Catt,",1197,0.14252526215400485,48,581987
"Norman,",387,0.7325381439280978,48,1611935
"Keira,",584,0.7007799217203772,40,717377
"Cho,",127,0.6808673042228337,82,650134
"Giosue,",838,0.742124934044635,64,560619
"Tony ,",499,0.4709964504639569,53,700710
"Hull,",908,0.21223942549362906,13,1272494
"Michael,",1243,0.5298598587688362,46,1071106
"Landor,",631,0.994662300251409,84,1108249
"Gide,",412,0.6662489749765023,1,438265
"Karl,",613,0.3539424402651282,41,1477009
"Demetri,",202,0.5748887815575643,38,1200275
"Groening,",441,0.283061705162843,10,1577494
"Marcus Junius,",808,0.17287309705903275,47,1731909
"Dutton,",542,0.11081063805833202,7,1481411
"Russell,",992,0.18417570482047607,1,57990
"Melville,",319,0.7312317494007629,12,573032
"Alexander Graham,",703,0.9059105713004275,46,353050
"Galileo,",265,0.04878426874171571,86,928509
"Joschka,",167,0.004283690234938908,2,847348
"Plimpton, Martha,",660,0.6672070321836544,36,1188461
"Saul,",596,0.32697016194160244,35,320956
"Stan,",1263,0.4805028344000991,80,469670
"Hillary,",583,0.7139488590336227,1,229571
"Wayne,",1027,0.2444246513811168,54,1454117
"Kilmister,",308,0.9814516768006794,55,1250365
"Gaultier,",898,0.10784519123172331,33,1741747
"Ovid,",1165,0.1497028317086445,34,52438
"Mountbatten, Louis,",777,0.7970453978282276,73,512143
"Briggs,",783,0.842204705636092,75,521686
"Jack,",1286,0.5952754951915401,37,1241373
"Owsen, Dan,",1112,0.3786602118350698,44,192052
"Carol Moseley,",306,0.29068286080196004,69,373590
"King of England,",23,0.8958667117022991,51,1052611
"Coolidge,",164,0.568162876000285,74,525482
"Hathaway,",97,0.4762202316763555,53,607519
"Postel, Jon,",1098,0.013750825546802403,8,718887
"Penn, William,",1109,0.7103658372132566,67,408147
"Booth,",521,0.642658338919841,70,1075950
"Thomas,",370,0.29694386043203247,25,1200683
"Pirsig, Robert M.,",834,0.900321656456657,15,193286
"Dee,",731,0.8464969692470977,77,1241546
"James,",1297,0.9669964632862249,30,610052
"Bangs,",114,0.5871136784803601,51,1205935
"Moore, Tim,",373,0.38496230505071694,82,510372
"Kronrod,",1229,0.06481248590701438,19,356114
"Franks,",839,0.2562271718906127,50,490022
"Burnham,",155,0.9700499923890911,69,1025470
"Čapek,",1166,0.7325025999755641,59,1688235
"Norman,",636,0.0790748380400238,61,1153273
"Sir Robert,",1160,0.22736404698849055,83,346680
"Griswold,",466,0.8497982711904701,35,1351702
"Rutherford, Ernest,",277,0.6985025767936978,53,953950
"Amis,",172,0.08767617711712783,36,1632329
"Fellini,",1012,0.41763864229466885,32,57749
"Pearl,",907,0.7169139827910551,77,339886
"Philip,",642,0.6013891863086801,50,1046154
"Bracken,",1063,0.20984436613755242,17,1796434
"Berger,",695,0.31828514742977376,44,329180
"Gwendolyn,",498,0.4816203516932356,52,1224105
"Rumsfeld, Donald,",1281,0.6163687643188382,77,1195787
"rnie,",508,0.6752087072365246,83,449140
"Maurice,",375,0.2623430779607322,37,680564
"Johnson,",950,0.23450689023937477,50,1421197
"Jessica,",1129,0.27381908774001096,86,109397
"Ruhollah,",173,0.35804736338432797,82,942159
"Disney,",557,0.2122413217490503,68,1174866
"Heine,",159,0.06571919906900259,80,1254644
"Benn,",568,0.4024403102926911,54,27514
"Lamb,",890,0.11850834930342502,20,1390695
"Ben,",898,0.4278306114053333,71,315284
"Sr.,",746,0.6579631682683887,64,1354507
"Alton,",878,0.4421178935976434,42,475742
"Goethe,",805,0.05029604119731057,2,1767831
"Henry,",359,0.23875186909732582,65,1718835
"Boileau-Despreaux,",218,0.7047606217616487,62,1730771
"Søren Aabye,",875,0.1779891404589563,2,522400
"Hein,",5,0.5705953595108768,63,1029720
"Broun,",740,0.7632129162991219,86,1621206
"Henry,",372,0.8937430920913114,52,292876
"Dick,",1178,0.02868296700081896,62,298910
"Willie,",935,0.1450319722148774,81,1458622
"Bowles,",335,0.6452449498303394,27,1786226
"Oliver Wendell,",343,0.06710871700030974,70,207551
"Iacocca,",307,0.879905069964859,72,188751
"Navjot Singh,",214,0.38950211269713375,7,1686662
"Shirin,",922,0.8534656568206894,74,1636130
"Marshall,",91,0.3098489364629754,44,1551932
"Nellie,",38,0.7751672184566156,36,1668896
"Eban,",380,0.910371925950494,48,414477
"Samuel,",655,0.057478539118949734,63,1183984
"Hannity,",1267,0.7196580279476872,63,900887
"Bryan,",243,0.8386377811599575,46,327324
"Ouspensky, P. D.,",1036,0.4111227728602612,7,1518022
"James,",240,0.6295178436363204,16,387396
"Capone,",846,0.6602427158038472,88,1588104
"Austen,",894,0.29244446051141815,25,991131
"Geagea,",681,0.4568204561524576,64,1509759
"Machado,",423,0.4781016320003204,48,1117704
"Pushkin, Aleksandr ,",681,0.5659688513797021,21,219904
"Elizabeth,",826,0.3627075651120787,17,271448
"Goldman,",1024,0.4744529272431759,16,972131
"Kevin,",394,0.23751554738756409,57,89515
"Günter,",1110,0.15721042358858228,57,799066
"Michael,",923,0.9027891719195573,43,907876
"Caesar,",1016,0.8146673012592007,87,350266
"Noel,",782,0.7743006880657656,28,732103
"Charles,",492,0.9776460624017107,69,878587
"Clinton,",464,0.9627518815749887,78,924856
"Itoi,",422,0.3539866865342456,52,866633
"Bryan,",793,0.4517856723690652,2,387870
"Bo,",1039,0.8930434086299038,76,1184054
"Lon Chaney,",916,0.14240054336610453,9,1013883
"Lawrence,",1179,0.44337578367275554,35,1424787
"Green,",56,0.6146567987063084,73,86910
"Hicks,",986,0.9666738029354641,73,304260
"Schneier, Bruce,",560,0.6203522289365138,71,170308
"Jack,",987,0.0374728081228034,10,36143
"Khalil,",1208,0.5974846841739091,83,92738
"Heinrich,",487,0.044147211143357734,66,873782
"Czar Nicholas II,",11,0.7063119906550381,10,978166
"John,",746,0.09331840943180458,40,454390
"Capote,",1024,0.1811867869901811,44,849925
"Cao,",1025,0.39610756835036043,18,14180
"Michael,",433,0.45052223741996433,53,219154
"Gerald,",1010,0.79098190502895,66,194707
"Richard Brinsley,",33,0.8297906839627092,1,359444
"Douglass,",1025,0.16407730974702361,36,658800
"Regina,",1220,0.18594325322193972,20,1647265
"Johnnie,",1213,0.33580669060478063,30,1031767
"Priestley, Joseph,",980,0.8847449795853678,35,1029097
"George W.,",980,0.3410831087659396,2,1652448
"Horning,",1271,0.7373783626930344,27,569255
"Lovins,",1133,0.49114712332751165,74,324086
"Alfred,",1029,0.9306391500510522,55,168216
"Howard,",1006,0.4738731340237843,57,1276621
"Jr.,",835,0.3301572572997883,74,543476
"John,",834,0.16787575939525623,62,326589
"Billy,",715,0.08747714399651652,51,54005
"Hans,",413,0.7555897109238316,3,1302142
"Poseci,",596,0.04192012774554077,36,860059
"Bu-By,",877,0.5320283074377897,61,1673115
"Roth, Geneen,",938,0.8914978950767546,4,809647
"Erich,",687,0.8508590515763769,43,300672
"Donald,",1124,0.2088423358171847,7,303125
"Fulbright,",343,0.9776420834809941,10,1273013
